COOPID,WBANID,Prelim,year,month,day,Tmax,Tmin,Tobs,Tmean,Cdd,Hdd,Prcp,Snow,Snwd,meanTmean,meanTmax,meanTmin,highTmax,lowTmin,sumCdd,sumHdd,sumprcp,sumsnow
170100,99999, ,1983,05,21,72,50,72,61,0,4,0.93,0,0
170100,99999, ,1983,05,22,72,52,52,62,0,3,0,0,0
170100,99999, ,1983,05,23,67,48,48,58,0,7,0.37,0,0
170100,99999, ,1983,05,24,48,42,45,45,0,20,0.67,0,0
170100,99999, ,1983,05,25,52,41,50,47,0,18,0.26,0,0
170100,99999, ,1983,05,26,55,42,51,49,0,16,0,0,0
170100,99999, ,1983,05,27,54,42,44,48,0,17,0.26,0,0
170100,99999, ,1983,05,28,54,42,54,48,0,17,0.60,0,0
170100,99999, ,1983,05,29,67,40,66,54,0,11,0,0,0
170100,99999, ,1983,05,30,66,40,45,53,0,12,0.82,0,0
170100,99999, ,1983,05,31,59,45,58,52,0,13,0.55,0,0,50.9,59.4,42.4,72,30,0,429,7.94,1.0

170100,99999, ,1983,06,1,68,51,67,60,0,5,0.02,0,0
170100,99999, ,1983,06,2,70,51,65,61,0,4,0.10,0,0
170100,99999, ,1983,06,3,73,47,71,60,0,5,0,0,0
170100,99999, ,1983,06,4,73,49,50,61,0,4,1.15,0,0
170100,99999, ,1983,06,5,64,47,64,56,0,9,0.07,0,0
170100,99999, ,1983,06,6,66,46,65,56,0,9,0,0,0
170100,99999, ,1983,06,7,71,43,58,57,0,8,0.07,0,0
170100,99999, ,1983,06,8,66,53,62,60,0,5,0.06,0,0
170100,99999, ,1983,06,9,66,41,65,54,0,11,0,0,0
170100,99999, ,1983,06,10,68,46,60,57,0,8,0,0,0
170100,99999, ,1983,06,11,79,39,79,59,0,6,0,0,0
170100,99999, ,1983,06,12,81,56,77,69,4,0,0,0,0
170100,99999, ,1983,06,13,81,56,71,69,4,0,0,0,0
170100,99999, ,1983,06,14,73,52,67,63,0,2,0,0,0
170100,99999, ,1983,06,15,75,55,63,65,0,0,0.07,0,0
170100,99999, ,1983,06,16,71,54,71,63,0,2,0,0,0
170100,99999, ,1983,06,17,74,51,74,63,0,2,0,0,0
170100,99999, ,1983,06,18,76,53,75,65,0,0,0,0,0
170100,99999, ,1983,06,19,79,50,79,65,0,0,0,0,0
170100,99999, ,1983,06,20,83,57,83,70,5,0,0,0,0
170100,99999, ,1983,06,21,86,59,83,73,8,0,0,0,0
170100,99999, ,1983,06,22,89,63,88,76,11,0,0,0,0
170100,99999, ,1983,06,23,92,65,88,79,14,0,0,0,0
170100,99999, ,1983,06,24,89,67,79,78,13,0,0,0,0
170100,99999, ,1983,06,25,81,54,69,68,3,0,0,0,0
170100,99999, ,1983,06,26,75,49,70,62,0,3,0,0,0
