COOPID,CD,ELEM,UN,YEAR,MO,DA,TIME, VALUE,F,F
134381,00,QPCP,HT,1993,09,06,0030, 00010, , 
134381,00,QPCP,HT,1993,09,06,0215, 00010, , 
134381,00,QPCP,HT,1993,09,06,0300, 00010, , 
134381,00,QPCP,HT,1993,09,06,2500, 00080, , 
134381,00,QPCP,HT,1993,09,08,0200, 00010, , 
134381,00,QPCP,HT,1993,09,08,2500, 00010, , 
134381,00,QPCP,HT,1993,09,13,0730, 00010, , 
134381,00,QPCP,HT,1993,09,13,0815, 00010, , 
134381,00,QPCP,HT,1993,09,13,0845, 00010, , 
134381,00,QPCP,HT,1993,09,13,1215, 00010, , 
134381,00,QPCP,HT,1993,09,13,2015, 00010, , 
134381,00,QPCP,HT,1993,09,13,2130, 00010, , 
134381,00,QPCP,HT,1993,09,13,2145, 00010, , 
134381,00,QPCP,HT,1993,09,13,2200, 00010, , 
134381,00,QPCP,HT,1993,09,13,2230, 00010, , 
134381,00,QPCP,HT,1993,09,13,2245, 00010, , 
134381,00,QPCP,HT,1993,09,13,2300, 00010, , 
134381,00,QPCP,HT,1993,09,13,2315, 00010, , 
134381,00,QPCP,HT,1993,09,13,2500, 00120, , 
134381,00,QPCP,HT,1993,09,14,0030, 00010, , 
134381,00,QPCP,HT,1993,09,14,0145, 00010, , 
134381,00,QPCP,HT,1993,09,14,0215, 00010, , 
134381,00,QPCP,HT,1993,09,14,0530, 00010, , 
134381,00,QPCP,HT,1993,09,14,0745, 00010, , 
134381,00,QPCP,HT,1993,09,14,1215, 00010, , 
134381,00,QPCP,HT,1993,09,14,2500, 00060, , 
134381,00,QPCP,HT,1993,09,22,0245, 00010, , 
134381,00,QPCP,HT,1993,09,22,0345, 00010, , 
134381,00,QPCP,HT,1993,09,22,0630, 00010, , 
134381,00,QPCP,HT,1993,09,22,0730, 00010, , 
134381,00,QPCP,HT,1993,09,22,0800, 00010, , 
134381,00,QPCP,HT,1993,09,22,0830, 00010, , 
134381,00,QPCP,HT,1993,09,22,1230, 00010, , 
134381,00,QPCP,HT,1993,09,22,2115, 00010, , 
134381,00,QPCP,HT,1993,09,22,2500, 00080, , 
134381,00,QPCP,HT,1993,09,25,0700, 00010, , 
134381,00,QPCP,HT,1993,09,25,0800, 00010, , 
134381,00,QPCP,HT,1993,09,25,0830, 00010, , 
134381,00,QPCP,HT,1993,09,25,0915, 00010, , 
134381,00,QPCP,HT,1993,09,25,1030, 00010, , 
134381,00,QPCP,HT,1993,09,25,1245, 00010, , 
134381,00,QPCP,HT,1993,09,25,1415, 00010, , 
134381,00,QPCP,HT,1993,09,25,2500, 00070, , 
134381,00,QPCP,HT,1993,09,26,1445, 00020, , 
134381,00,QPCP,HT,1993,09,26,2500, 00020, , 
134381,00,QPCP,HT,1993,10,01,0015, 00000,g, 
134381,00,QPCP,HT,1993,10,01,2500, 00000, , 
134381,00,QPCP,HT,1993,10,08,1845, 00010, , 
134381,00,QPCP,HT,1993,10,08,1900, 00020, , 
134381,00,QPCP,HT,1993,10,08,1930, 00010, , 
134381,00,QPCP,HT,1993,10,08,2500, 00040, , 
134381,00,QPCP,HT,1993,10,09,0030, 00010, , 
134381,00,QPCP,HT,1993,10,09,2500, 00010, , 
134381,00,QPCP,HT,1993,10,15,1715, 00010, , 
134381,00,QPCP,HT,1993,10,15,1845, 00010, , 
134381,00,QPCP,HT,1993,10,15,1900, 00010, , 
134381,00,QPCP,HT,1993,10,15,2230, 00010, , 
134381,00,QPCP,HT,1993,10,15,2500, 00040, , 
134381,00,QPCP,HT,1993,10,16,1615, 00020, , 
134381,00,QPCP,HT,1993,10,16,1645, 00010, , 
134381,00,QPCP,HT,1993,10,16,1700, 00010, , 
134381,00,QPCP,HT,1993,10,16,1745, 00010, , 
134381,00,QPCP,HT,1993,10,16,1800, 00010, , 
134381,00,QPCP,HT,1993,10,16,1830, 00010, , 
134381,00,QPCP,HT,1993,10,16,2500, 00070, , 
134381,00,QPCP,HT,1993,10,18,1345, 00010, , 
134381,00,QPCP,HT,1993,10,18,2500, 00010, , 
134381,00,QPCP,HT,1993,10,19,0445, 00010, , 
134381,00,QPCP,HT,1993,10,19,2500, 00010, , 
134381,09,QPCP,HT,1993,11,01,0015, 00000,g, 
134381,09,QPCP,HT,1993,11,01,2500, 00000, , 
134381,09,QPCP,HT,1993,11,02,1030, 00010, , 
134381,09,QPCP,HT,1993,11,02,2500, 00010, , 
134381,09,QPCP,HT,1993,11,05,0430, 00000, , 
134381,09,QPCP,HT,1993,11,05,2500, 00000, , 
134381,09,QPCP,HT,1993,11,12,1215, 00010, , 
134381,09,QPCP,HT,1993,11,12,1500, 00010, , 
134381,09,QPCP,HT,1993,11,12,1615, 00010, , 
134381,09,QPCP,HT,1993,11,12,1645, 00010, , 
134381,09,QPCP,HT,1993,11,12,1700, 00010, , 
134381,09,QPCP,HT,1993,11,12,1715, 00010, , 
134381,09,QPCP,HT,1993,11,12,1800, 00010, , 
134381,09,QPCP,HT,1993,11,12,2500, 00070, , 
134381,09,QPCP,HT,1993,11,13,1230, 00010, , 
134381,09,QPCP,HT,1993,11,13,2500, 00010, , 
134381,09,QPCP,HT,1993,11,14,0030, 00010, , 
134381,09,QPCP,HT,1993,11,14,1030, 00010, , 
134381,09,QPCP,HT,1993,11,14,1230, 00010, , 
134381,09,QPCP,HT,1993,11,14,2500, 00030, , 
134381,09,QPCP,HT,1993,11,17,0330, 00010, , 
134381,09,QPCP,HT,1993,11,17,0415, 00010, , 
134381,09,QPCP,HT,1993,11,17,0500, 00010, , 
134381,09,QPCP,HT,1993,11,17,2500, 00030, , 
134381,09,QPCP,HT,1993,11,24,0545, 00010, , 
134381,09,QPCP,HT,1993,11,24,2215, 00010, , 
134381,09,QPCP,HT,1993,11,24,2500, 00020, , 
134381,09,QPCP,HT,1993,11,25,0445, 00010, , 
134381,09,QPCP,HT,1993,11,25,0700, 00010, , 
134381,09,QPCP,HT,1993,11,25,2500, 00020, , 
134381,09,QPCP,HT,1993,11,27,1245, 00010, , 
134381,09,QPCP,HT,1993,11,27,2500, 00010, , 
134381,09,QPCP,HT,1993,11,28,1400, 00010, , 
134381,09,QPCP,HT,1993,11,28,2500, 00010, , 
134381,09,QPCP,HT,1993,12,01,0015, 00000,g, 
134381,09,QPCP,HT,1993,12,01,1800, 00010, , 
134381,09,QPCP,HT,1993,12,01,2100, 00010, , 
134381,09,QPCP,HT,1993,12,01,2500, 00020, , 
134381,09,QPCP,HT,1993,12,03,2245, 00010, , 
134381,09,QPCP,HT,1993,12,03,2500, 00010, , 
134381,09,QPCP,HT,1993,12,04,0115, 00010, , 
134381,09,QPCP,HT,1993,12,04,2500, 00010, , 
134381,09,QPCP,HT,1993,12,13,1700, 00010, , 
134381,09,QPCP,HT,1993,12,13,2500, 00010, , 
134381,09,QPCP,HT,1993,12,15,1045, 00000, , 
134381,09,QPCP,HT,1993,12,15,2500, 00000, , 
134381,09,QPCP,HT,1993,12,17,0215, 00010, , 
134381,09,QPCP,HT,1993,12,17,2500, 00010, , 
134381,09,QPCP,HT,1994,01,01,0015, 00000,g, 
134381,09,QPCP,HT,1994,01,01,2500, 00000, , 
134381,09,QPCP,HT,1994,01,02,0700, 99999,{, 
134381,09,QPCP,HT,1994,01,02,2500, 00000,P, 
134381,09,QPCP,HT,1994,01,03,0600, 99999,}, 
134381,09,QPCP,HT,1994,01,03,2500, 00000,P, 
134381,09,QPCP,HT,1994,01,10,2015, 00010, , 
134381,09,QPCP,HT,1994,01,10,2500, 00010, , 
134381,09,QPCP,HT,1994,01,11,0100, 00010, , 
134381,09,QPCP,HT,1994,01,11,2500, 00010, , 
134381,09,QPCP,HT,1994,01,25,1130, 00010, , 
134381,09,QPCP,HT,1994,01,25,2500, 00010, , 
134381,09,QPCP,HT,1994,01,27,1445, 00010, , 
134381,09,QPCP,HT,1994,01,27,2500, 00010, , 
134381,09,QPCP,HT,1994,02,01,0015, 00000,g, 
134381,09,QPCP,HT,1994,02,01,2500, 00000, , 
134381,09,QPCP,HT,1994,02,19,1545, 00010, , 
134381,09,QPCP,HT,1994,02,19,1615, 00010, , 
134381,09,QPCP,HT,1994,02,19,1715, 00010, , 
134381,09,QPCP,HT,1994,02,19,1830, 00010, , 
134381,09,QPCP,HT,1994,02,19,2000, 00010, , 
134381,09,QPCP,HT,1994,02,19,2045, 00010, , 
134381,09,QPCP,HT,1994,02,19,2115, 00010, , 
134381,09,QPCP,HT,1994,02,19,2130, 00010, , 
134381,09,QPCP,HT,1994,02,19,2200, 00010, , 
134381,09,QPCP,HT,1994,02,19,2215, 00010, , 
134381,09,QPCP,HT,1994,02,19,2230, 00010, , 
134381,09,QPCP,HT,1994,02,19,2245, 00010, , 
134381,09,QPCP,HT,1994,02,19,2300, 00010, , 
134381,09,QPCP,HT,1994,02,19,2315, 00010, , 
134381,09,QPCP,HT,1994,02,19,2330, 00020, , 
134381,09,QPCP,HT,1994,02,19,2345, 00020, , 
134381,09,QPCP,HT,1994,02,19,2400, 00010, , 
134381,09,QPCP,HT,1994,02,19,2500, 00190, , 
134381,09,QPCP,HT,1994,02,20,0015, 00010, , 
134381,09,QPCP,HT,1994,02,20,0130, 00010, , 
134381,09,QPCP,HT,1994,02,20,2500, 00020, , 
134381,09,QPCP,HT,1994,02,23,0615, 99999,{, 
134381,09,QPCP,HT,1994,02,23,2500, 00000,P, 
134381,09,QPCP,HT,1994,02,26,0600, 99999,}, 
134381,09,QPCP,HT,1994,02,26,2500, 00000,P, 
134381,09,QPCP,HT,1994,02,28,1600, 00000, , 
134381,09,QPCP,HT,1994,02,28,2500, 00000, , 
134381,09,QPCP,HT,1994,03,01,0015, 00000,g, 
134381,09,QPCP,HT,1994,03,01,2500, 00000, , 
134381,09,QPCP,HT,1994,03,26,0345, 00010, , 
134381,09,QPCP,HT,1994,03,26,1230, 00010, , 
134381,09,QPCP,HT,1994,03,26,1430, 00010, , 
134381,09,QPCP,HT,1994,03,26,1615, 00010, , 
134381,09,QPCP,HT,1994,03,26,1730, 00010, , 
134381,09,QPCP,HT,1994,03,26,2500, 00050, , 
134381,09,QPCP,HT,1994,03,27,0030, 00010, , 
134381,09,QPCP,HT,1994,03,27,2500, 00010, , 
134381,09,QPCP,HT,1994,04,01,0015, 00000,g, 
134381,09,QPCP,HT,1994,04,01,2500, 00000, , 
134381,09,QPCP,HT,1994,04,02,1600, 00010, , 
134381,09,QPCP,HT,1994,04,02,1815, 00010, , 
134381,09,QPCP,HT,1994,04,02,2500, 00020, , 
134381,09,QPCP,HT,1994,04,09,2000, 00010, , 
134381,09,QPCP,HT,1994,04,09,2130, 00010, , 
134381,09,QPCP,HT,1994,04,09,2500, 00020, , 
134381,09,QPCP,HT,1994,04,10,0045, 00010, , 
134381,09,QPCP,HT,1994,04,10,0215, 00010, , 
134381,09,QPCP,HT,1994,04,10,2500, 00020, , 
134381,09,QPCP,HT,1994,04,11,1100, 00010, , 
134381,09,QPCP,HT,1994,04,11,1130, 00010, , 
134381,09,QPCP,HT,1994,04,11,1200, 00010, , 
134381,09,QPCP,HT,1994,04,11,1230, 00010, , 
134381,09,QPCP,HT,1994,04,11,1330, 00010, , 
134381,09,QPCP,HT,1994,04,11,1615, 00010, , 
134381,09,QPCP,HT,1994,04,11,2300, 00010, , 
134381,09,QPCP,HT,1994,04,11,2500, 00070, , 
134381,09,QPCP,HT,1994,04,12,0115, 00010, , 
134381,09,QPCP,HT,1994,04,12,0230, 00010, , 
134381,09,QPCP,HT,1994,04,12,0330, 00010, , 
134381,09,QPCP,HT,1994,04,12,2500, 00030, , 
134381,09,QPCP,HT,1994,04,13,0615, 00010, , 
134381,09,QPCP,HT,1994,04,13,2500, 00010, , 
134381,09,QPCP,HT,1994,04,15,0300, 00010, , 
134381,09,QPCP,HT,1994,04,15,0345, 00010, , 
134381,09,QPCP,HT,1994,04,15,2500, 00020, , 
134381,09,QPCP,HT,1994,04,21,0130, 00010, , 
134381,09,QPCP,HT,1994,04,21,0230, 00010, , 
134381,09,QPCP,HT,1994,04,21,0245, 00010, , 
134381,09,QPCP,HT,1994,04,21,0315, 00010, , 
134381,09,QPCP,HT,1994,04,21,0330, 00010, , 
134381,09,QPCP,HT,1994,04,21,0345, 00010, , 
134381,09,QPCP,HT,1994,04,21,0400, 00020, , 
134381,09,QPCP,HT,1994,04,21,0445, 00010, , 
134381,09,QPCP,HT,1994,04,21,0500, 00010, , 
134381,09,QPCP,HT,1994,04,21,0530, 00010, , 
134381,09,QPCP,HT,1994,04,21,0600, 00010, , 
134381,09,QPCP,HT,1994,04,21,0630, 00010, , 
134381,09,QPCP,HT,1994,04,21,0645, 00010, , 
134381,09,QPCP,HT,1994,04,21,0715, 00010, , 
134381,09,QPCP,HT,1994,04,21,0730, 00010, , 
134381,09,QPCP,HT,1994,04,21,0745, 00010, , 
134381,09,QPCP,HT,1994,04,21,0800, 00010, , 
134381,09,QPCP,HT,1994,04,21,2500, 00180, , 
134381,09,QPCP,HT,1994,04,25,1515, 00010, , 
134381,09,QPCP,HT,1994,04,25,1545, 00010, , 
134381,09,QPCP,HT,1994,04,25,2500, 00020, , 
134381,09,QPCP,HT,1994,04,26,0200, 00010, , 
134381,09,QPCP,HT,1994,04,26,2500, 00010, , 
134381,09,QPCP,HT,1994,04,27,1830, 00010, , 
134381,09,QPCP,HT,1994,04,27,1845, 00010, , 
134381,09,QPCP,HT,1994,04,27,1915, 00010, , 
134381,09,QPCP,HT,1994,04,27,2400, 00010, , 
134381,09,QPCP,HT,1994,04,27,2500, 00040, , 
134381,09,QPCP,HT,1994,04,28,0130, 00010, , 
134381,09,QPCP,HT,1994,04,28,0300, 00010, , 
134381,09,QPCP,HT,1994,04,28,0500, 00010, , 
134381,09,QPCP,HT,1994,04,28,0600, 00010, , 
134381,09,QPCP,HT,1994,04,28,1015, 00010, , 
134381,09,QPCP,HT,1994,04,28,2500, 00050, , 
134381,09,QPCP,HT,1994,04,30,0100, 00000, , 
134381,09,QPCP,HT,1994,04,30,0500, 00010, , 
134381,09,QPCP,HT,1994,04,30,0530, 00010, , 
134381,09,QPCP,HT,1994,04,30,0600, 00010, , 
134381,09,QPCP,HT,1994,04,30,0700, 00010, , 
134381,09,QPCP,HT,1994,04,30,0715, 00010, , 
134381,09,QPCP,HT,1994,04,30,0745, 00010, , 
134381,09,QPCP,HT,1994,04,30,0815, 00010, , 
134381,09,QPCP,HT,1994,04,30,0945, 00010, , 
134381,09,QPCP,HT,1994,04,30,2500, 00080, , 
134381,09,QPCP,HT,1994,05,01,0015, 00000,g, 
134381,09,QPCP,HT,1994,05,01,2500, 00000, , 
134381,09,QPCP,HT,1994,05,02,1630, 00000, , 
134381,09,QPCP,HT,1994,05,02,2500, 00000, , 
134381,09,QPCP,HT,1994,05,06,0400, 00010, , 
134381,09,QPCP,HT,1994,05,06,0500, 00010, , 
134381,09,QPCP,HT,1994,05,06,0900, 00010, , 
134381,09,QPCP,HT,1994,05,06,0915, 00010, , 
134381,09,QPCP,HT,1994,05,06,0945, 00010, , 
134381,09,QPCP,HT,1994,05,06,1000, 00010, , 
134381,09,QPCP,HT,1994,05,06,1100, 00010, , 
134381,09,QPCP,HT,1994,05,06,1700, 00010, , 
134381,09,QPCP,HT,1994,05,06,1915, 00010, , 
134381,09,QPCP,HT,1994,05,06,2045, 00010, , 
134381,09,QPCP,HT,1994,05,06,2330, 00010, , 
134381,09,QPCP,HT,1994,05,06,2500, 00110, , 
134381,09,QPCP,HT,1994,05,07,0100, 00010, , 
134381,09,QPCP,HT,1994,05,07,0315, 00010, , 
134381,09,QPCP,HT,1994,05,07,2500, 00020, , 
134381,09,QPCP,HT,1994,05,11,0715, 00010, , 
134381,09,QPCP,HT,1994,05,11,1615, 00010, , 
134381,09,QPCP,HT,1994,05,11,2500, 00020, , 
134381,09,QPCP,HT,1994,05,14,0500, 00010, , 
134381,09,QPCP,HT,1994,05,14,0515, 00010, , 
134381,09,QPCP,HT,1994,05,14,1545, 00010, , 
134381,09,QPCP,HT,1994,05,14,1645, 00010, , 
134381,09,QPCP,HT,1994,05,14,2500, 00040, , 
134381,09,QPCP,HT,1994,05,23,2045, 00010, , 
134381,09,QPCP,HT,1994,05,23,2115, 00010, , 
134381,09,QPCP,HT,1994,05,23,2500, 00020, , 
134381,09,QPCP,HT,1994,05,24,1630, 00010, , 
134381,09,QPCP,HT,1994,05,24,1730, 00010, , 
134381,09,QPCP,HT,1994,05,24,2030, 00030, , 
134381,09,QPCP,HT,1994,05,24,2500, 00050, , 
134381,09,QPCP,HT,1994,05,25,1730, 00010, , 
134381,09,QPCP,HT,1994,05,25,2500, 00010, , 
134381,09,QPCP,HT,1994,06,01,0015, 00000,g, 
134381,09,QPCP,HT,1994,06,01,1100, 00010, , 
134381,09,QPCP,HT,1994,06,01,2015, 00010, , 
134381,09,QPCP,HT,1994,06,01,2345, 00010, , 
134381,09,QPCP,HT,1994,06,01,2500, 00030, , 
134381,09,QPCP,HT,1994,06,02,0015, 00030, , 
134381,09,QPCP,HT,1994,06,02,0030, 00010, , 
134381,09,QPCP,HT,1994,06,02,0100, 00010, , 
134381,09,QPCP,HT,1994,06,02,0130, 00010, , 
134381,09,QPCP,HT,1994,06,02,0200, 00010, , 
134381,09,QPCP,HT,1994,06,02,0230, 00010, , 
134381,09,QPCP,HT,1994,06,02,0300, 00010, , 
134381,09,QPCP,HT,1994,06,02,0315, 00010, , 
134381,09,QPCP,HT,1994,06,02,0330, 00010, , 
134381,09,QPCP,HT,1994,06,02,0400, 00010, , 
134381,09,QPCP,HT,1994,06,02,0615, 00010, , 
134381,09,QPCP,HT,1994,06,02,2500, 00130, , 
134381,09,QPCP,HT,1994,06,12,1445, 00000, , 
134381,09,QPCP,HT,1994,06,12,2500, 00000, , 
134381,09,QPCP,HT,1994,06,16,1615, 00010, , 
134381,09,QPCP,HT,1994,06,16,2500, 00010, , 
134381,09,QPCP,HT,1994,06,19,1515, 00010, , 
134381,09,QPCP,HT,1994,06,19,1530, 00010, , 
134381,09,QPCP,HT,1994,06,19,2500, 00020, , 
134381,09,QPCP,HT,1994,06,23,0515, 00010, , 
134381,09,QPCP,HT,1994,06,23,1545, 00040, , 
134381,09,QPCP,HT,1994,06,23,1600, 00010, , 
134381,09,QPCP,HT,1994,06,23,1700, 00010, , 
134381,09,QPCP,HT,1994,06,23,1830, 00020, , 
134381,09,QPCP,HT,1994,06,23,2500, 00090, , 
134381,09,QPCP,HT,1994,06,27,2230, 00010, , 
134381,09,QPCP,HT,1994,06,27,2500, 00010, , 
134381,09,QPCP,HT,1994,06,30,1130, 00010, , 
134381,09,QPCP,HT,1994,06,30,2500, 00010, , 
134381,09,QPCP,HT,1994,07,01,0015, 00000,g, 
134381,09,QPCP,HT,1994,07,01,2500, 00000, , 
134381,09,QPCP,HT,1994,07,02,0415, 00030, , 
134381,09,QPCP,HT,1994,07,02,0500, 00010, , 
134381,09,QPCP,HT,1994,07,02,0745, 00010, , 
134381,09,QPCP,HT,1994,07,02,2500, 00050, , 
134381,09,QPCP,HT,1994,07,08,0430, 00040, , 
134381,09,QPCP,HT,1994,07,08,0445, 00010, , 
134381,09,QPCP,HT,1994,07,08,2500, 00050, , 
134381,09,QPCP,HT,1994,07,10,0015, 00000, , 
134381,09,QPCP,HT,1994,07,10,2500, 00000, , 
134381,09,QPCP,HT,1994,07,13,1715, 00010, , 
134381,09,QPCP,HT,1994,07,13,2500, 00010, , 
134381,09,QPCP,HT,1994,07,16,1500, 00010, , 
134381,09,QPCP,HT,1994,07,16,2500, 00010, , 
134381,09,QPCP,HT,1994,07,20,1500, 00020, , 
134381,09,QPCP,HT,1994,07,20,1515, 00010, , 
134381,09,QPCP,HT,1994,07,20,2500, 00030, , 
134381,09,QPCP,HT,1994,07,30,0945, 00000, , 
134381,09,QPCP,HT,1994,07,30,2500, 00000, , 
134381,09,QPCP,HT,1994,08,01,0015, 00000,g, 
134381,09,QPCP,HT,1994,08,01,2500, 00000, , 
134381,09,QPCP,HT,1994,08,04,0115, 00030, , 
134381,09,QPCP,HT,1994,08,04,0130, 00020, , 
134381,09,QPCP,HT,1994,08,04,0145, 00010, , 
134381,09,QPCP,HT,1994,08,04,0200, 00010, , 
134381,09,QPCP,HT,1994,08,04,0230, 00020, , 
134381,09,QPCP,HT,1994,08,04,0245, 00010, , 
134381,09,QPCP,HT,1994,08,04,0300, 00010, , 
134381,09,QPCP,HT,1994,08,04,0315, 00010, , 
134381,09,QPCP,HT,1994,08,04,0330, 00010, , 
134381,09,QPCP,HT,1994,08,04,0400, 00010, , 
134381,09,QPCP,HT,1994,08,04,0415, 00010, , 
134381,09,QPCP,HT,1994,08,04,0445, 00010, , 
134381,09,QPCP,HT,1994,08,04,0600, 00020, , 
134381,09,QPCP,HT,1994,08,04,0615, 00010, , 
134381,09,QPCP,HT,1994,08,04,1615, 00010, , 
134381,09,QPCP,HT,1994,08,04,2500, 00200, , 
134381,09,QPCP,HT,1994,08,25,1900, 00010, , 
134381,09,QPCP,HT,1994,08,25,2500, 00010, , 
134381,09,QPCP,HT,1994,08,28,0530, 00010, , 
134381,09,QPCP,HT,1994,08,28,0600, 00010, , 
134381,09,QPCP,HT,1994,08,28,1600, 00010, , 
134381,09,QPCP,HT,1994,08,28,2500, 00030, , 
134381,09,QPCP,HT,1994,08,30,0530, 00010, , 
134381,09,QPCP,HT,1994,08,30,0545, 00010, , 
134381,09,QPCP,HT,1994,08,30,0600, 00010, , 
134381,09,QPCP,HT,1994,08,30,0615, 00010, , 
134381,09,QPCP,HT,1994,08,30,0630, 00010, , 
134381,09,QPCP,HT,1994,08,30,0645, 00010, , 
134381,09,QPCP,HT,1994,08,30,0730, 00020, , 
134381,09,QPCP,HT,1994,08,30,0800, 00010, , 
134381,09,QPCP,HT,1994,08,30,0830, 00010, , 
134381,09,QPCP,HT,1994,08,30,0845, 00010, , 
134381,09,QPCP,HT,1994,08,30,0900, 00010, , 
134381,09,QPCP,HT,1994,08,30,0915, 00010, , 
134381,09,QPCP,HT,1994,08,30,0945, 00010, , 
134381,09,QPCP,HT,1994,08,30,1045, 00010, , 
134381,09,QPCP,HT,1994,08,30,2500, 00150, , 
134381,09,QPCP,HT,1994,09,01,0015, 00000,g, 
134381,09,QPCP,HT,1994,09,01,2500, 00000, , 
134381,09,QPCP,HT,1994,09,02,0745, 00010, , 
134381,09,QPCP,HT,1994,09,02,2500, 00010, , 
134381,09,QPCP,HT,1994,09,04,1030, 00010, , 
134381,09,QPCP,HT,1994,09,04,1245, 00010, , 
134381,09,QPCP,HT,1994,09,04,1915, 00010, , 
134381,09,QPCP,HT,1994,09,04,2015, 00010, , 
134381,09,QPCP,HT,1994,09,04,2115, 00010, , 
134381,09,QPCP,HT,1994,09,04,2130, 00010, , 
134381,09,QPCP,HT,1994,09,04,2500, 00060, , 
134381,09,QPCP,HT,1994,09,22,0030, 00010, , 
134381,09,QPCP,HT,1994,09,22,0115, 00010, , 
134381,09,QPCP,HT,1994,09,22,0200, 00010, , 
134381,09,QPCP,HT,1994,09,22,0215, 00010, , 
134381,09,QPCP,HT,1994,09,22,0315, 00010, , 
134381,09,QPCP,HT,1994,09,22,0330, 00010, , 
134381,09,QPCP,HT,1994,09,22,1230, 00010, , 
134381,09,QPCP,HT,1994,09,22,2500, 00070, , 
134381,09,QPCP,HT,1994,09,26,0100, 00010, , 
134381,09,QPCP,HT,1994,09,26,0115, 00010, , 
134381,09,QPCP,HT,1994,09,26,0215, 00010, , 
134381,09,QPCP,HT,1994,09,26,2500, 00030, , 
134381,09,QPCP,HT,1994,09,29,1130, 00010, , 
134381,09,QPCP,HT,1994,09,29,2500, 00010, , 
134381,09,QPCP,HT,1994,10,01,0015, 00000,g, 
134381,09,QPCP,HT,1994,10,01,2500, 00000, , 
134381,09,QPCP,HT,1994,10,07,2345, 00010, , 
134381,09,QPCP,HT,1994,10,07,2500, 00010, , 
134381,09,QPCP,HT,1994,10,08,0200, 00010, , 
134381,09,QPCP,HT,1994,10,08,0630, 00010, , 
134381,09,QPCP,HT,1994,10,08,0745, 00010, , 
134381,09,QPCP,HT,1994,10,08,0845, 00010, , 
134381,09,QPCP,HT,1994,10,08,1015, 00010, , 
134381,09,QPCP,HT,1994,10,08,2500, 00050, , 
134381,09,QPCP,HT,1994,10,16,1415, 00010, , 
134381,09,QPCP,HT,1994,10,16,2500, 00010, , 
134381,09,QPCP,HT,1994,10,30,1615, 00010, , 
134381,09,QPCP,HT,1994,10,30,1730, 00010, , 
134381,09,QPCP,HT,1994,10,30,2030, 00010, , 
134381,09,QPCP,HT,1994,10,30,2315, 00010, , 
134381,09,QPCP,HT,1994,10,30,2400, 00010, , 
134381,09,QPCP,HT,1994,10,30,2500, 00050, , 
134381,09,QPCP,HT,1994,10,31,0130, 00010, , 
134381,09,QPCP,HT,1994,10,31,0245, 00010, , 
134381,09,QPCP,HT,1994,10,31,0400, 00010, , 
134381,09,QPCP,HT,1994,10,31,0545, 00010, , 
134381,09,QPCP,HT,1994,10,31,0615, 00010, , 
134381,09,QPCP,HT,1994,10,31,0715, 00010, , 
134381,09,QPCP,HT,1994,10,31,0815, 00010, , 
134381,09,QPCP,HT,1994,10,31,0900, 00010, , 
134381,09,QPCP,HT,1994,10,31,0945, 00010, , 
134381,09,QPCP,HT,1994,10,31,1100, 00010, , 
134381,09,QPCP,HT,1994,10,31,1215, 00010, , 
134381,09,QPCP,HT,1994,10,31,1315, 00010, , 
134381,09,QPCP,HT,1994,10,31,1430, 00010, , 
134381,09,QPCP,HT,1994,10,31,1515, 00010, , 
134381,09,QPCP,HT,1994,10,31,2500, 00140, , 
134381,09,QPCP,HT,1994,11,01,0015, 00000,g, 
134381,09,QPCP,HT,1994,11,01,2500, 00000, , 
134381,09,QPCP,HT,1994,11,04,0830, 00010, , 
134381,09,QPCP,HT,1994,11,04,0845, 00010, , 
134381,09,QPCP,HT,1994,11,04,0900, 00010, , 
134381,09,QPCP,HT,1994,11,04,1000, 00010, , 
134381,09,QPCP,HT,1994,11,04,2500, 00040, , 
134381,09,QPCP,HT,1994,11,05,1000, 00010, , 
134381,09,QPCP,HT,1994,11,05,1130, 00010, , 
134381,09,QPCP,HT,1994,11,05,1245, 00010, , 
134381,09,QPCP,HT,1994,11,05,1330, 00010, , 
134381,09,QPCP,HT,1994,11,05,1415, 00010, , 
134381,09,QPCP,HT,1994,11,05,1445, 00010, , 
134381,09,QPCP,HT,1994,11,05,1530, 00010, , 
134381,09,QPCP,HT,1994,11,05,1615, 00010, , 
134381,09,QPCP,HT,1994,11,05,1715, 00010, , 
134381,09,QPCP,HT,1994,11,05,2500, 00090, , 
134381,09,QPCP,HT,1994,11,06,1045, 00010, , 
134381,09,QPCP,HT,1994,11,06,2500, 00010, , 
134381,09,QPCP,HT,1994,11,09,0945, 00010, , 
134381,09,QPCP,HT,1994,11,09,2500, 00010, , 
134381,09,QPCP,HT,1994,11,13,1815, 00010, , 
134381,09,QPCP,HT,1994,11,13,1915, 00010, , 
134381,09,QPCP,HT,1994,11,13,1945, 00010, , 
134381,09,QPCP,HT,1994,11,13,2015, 00010, , 
134381,09,QPCP,HT,1994,11,13,2500, 00040, , 
134381,09,QPCP,HT,1994,11,20,0700, 00010, , 
134381,09,QPCP,HT,1994,11,20,0800, 00010, , 
134381,09,QPCP,HT,1994,11,20,0845, 00010, , 
134381,09,QPCP,HT,1994,11,20,1045, 00010, , 
134381,09,QPCP,HT,1994,11,20,1730, 00010, , 
134381,09,QPCP,HT,1994,11,20,1745, 00010, , 
134381,09,QPCP,HT,1994,11,20,1815, 00010, , 
134381,09,QPCP,HT,1994,11,20,1830, 00010, , 
134381,09,QPCP,HT,1994,11,20,1930, 00010, , 
